TransactionID,Time,Amount,MerchantID,TransactionType,Class
T8607,76601,773,M75,Mobile,Normal
T8608,66638,580,M32,Online,Normal
T8609,109983,972,M87,Online,Normal
T8610,137088,694,M15,Online,Normal
T8611,58644,696,M24,Online,Normal
T8612,126955,455,M59,Mobile,Normal
T8613,135774,717,M52,Online,Normal
T8614,75585,348,M13,Mobile,Normal
T8615,43200,944,M57,In-Store,Normal
T8616,8653,583,M53,Mobile,Normal
T8617,1913,106,M71,Mobile,Normal
T8618,106230,524,M11,Online,Normal
T8619,96485,701,M69,In-Store,Normal
T8620,110842,105,M44,In-Store,Normal
T8621,114671,892,M73,Online,Normal
T8622,98067,749,M45,Online,Normal
T8623,87568,260,M46,Mobile,Normal
T8624,50644,227,M84,Mobile,Normal
T8625,168603,452,M61,Mobile,Normal
T8626,141172,577,M26,Mobile,Normal
T8627,120278,486,M7,Online,Normal
T8628,73406,980,M54,Online,Normal
T8629,26830,281,M8,In-Store,Normal
T8630,154606,940,M81,In-Store,Normal
T8631,134861,9,M65,Online,Normal
T8632,165060,615,M13,Mobile,Normal
T8633,89055,891,M70,In-Store,Normal
T8634,105625,109,M10,Mobile,Normal
T8635,32001,7,M26,Mobile,Normal
T8636,159289,126,M50,In-Store,Normal
T8637,56063,450,M54,Mobile,Normal
T8638,70,567,M75,Online,Normal
T8639,126777,122,M29,In-Store,Normal
T8640,112769,216,M73,Online,Normal
T8641,150674,209,M61,Online,Normal
T8642,83582,552,M49,Online,Normal
T8643,37354,2666,M64,Mobile,Normal
T8644,98468,736,M36,In-Store,Normal
T8645,20829,861,M91,Mobile,Normal
T8646,41184,157,M23,Mobile,Normal
T8647,31189,841,M15,In-Store,Normal
T8648,155087,370,M3,Mobile,Normal
T8649,92056,134,M59,Mobile,Normal
T8650,157723,436,M65,Mobile,Fraudulent
T8651,153740,249,M95,Online,Fraudulent
T8652,79606,537,M77,Online,Normal
T8653,150020,735,M93,Mobile,Normal
T8654,10711,265,M24,Mobile,Normal
T8655,63157,98,M40,Online,Normal
T8656,79072,490,M50,Mobile,Normal
T8657,48687,795,M68,In-Store,Normal
T8658,82360,599,M36,Online,Normal
T8659,2169,125,M73,Online,Normal
T8660,155189,393,M96,Mobile,Normal
T8661,49484,663,M34,In-Store,Normal
T8662,116807,295,M97,In-Store,Normal
T8663,128194,188,M80,Online,Normal
T8664,58707,740,M51,Mobile,Normal
T8665,149944,686,M87,Mobile,Normal
T8666,53925,854,M16,In-Store,Normal
T8667,72440,579,M91,Online,Normal
T8668,44874,811,M3,In-Store,Normal
T8669,7599,866,M64,Mobile,Normal
T8670,51618,654,M74,Mobile,Normal
T8671,165318,929,M57,Mobile,Fraudulent
T8672,126979,409,M14,In-Store,Normal
T8673,61999,293,M28,Mobile,Normal
T8674,33112,798,M54,Online,Normal
T8675,149285,149,M70,In-Store,Normal
T8676,140489,346,M67,Online,Normal
T8677,116572,239,M70,Mobile,Normal
T8678,54650,515,M44,In-Store,Normal
T8679,112639,848,M100,Online,Normal
T8680,110905,740,M59,Online,Normal
T8681,144738,936,M60,Online,Normal
T8682,28452,522,M65,In-Store,Normal
T8683,86709,832,M91,Mobile,Normal
T8684,118065,639,M99,In-Store,Normal
T8685,160370,435,M50,Mobile,Normal
T8686,55670,108,M79,Mobile,Normal
T8687,125352,981,M24,Mobile,Normal
T8688,112556,803,M1,Mobile,Normal
T8689,124583,373,M58,Mobile,Normal
T8690,152008,941,M65,In-Store,Normal
T8691,4091,826,M92,In-Store,Normal
T8692,82024,164,M73,Online,Normal
T8693,1395,628,M44,Online,Normal
T8694,143226,760,M26,Online,Normal
T8695,94378,745,M29,Online,Normal
T8696,88109,483,M75,In-Store,Normal
T8697,33134,778,M28,Mobile,Normal
T8698,77040,686,M25,In-Store,Normal
T8699,71750,73,M39,Online,Normal
T8700,161301,763,M92,Online,Normal
T8701,72262,599,M74,Mobile,Normal
T8702,47543,733,M46,In-Store,Normal
T8703,96996,395,M8,In-Store,Normal
T8704,13208,973,M67,Online,Normal
T8705,120040,827,M37,Mobile,Normal
T8706,149495,42,M10,In-Store,Normal
T8707,155211,44,M89,Online,Normal
T8708,142226,60,M78,In-Store,Normal
T8709,37330,298,M54,Mobile,Normal
T8710,99901,111,M68,Online,Normal
T8711,54687,507,M79,Online,Normal
T8712,102718,991,M40,Mobile,Normal
T8713,78811,501,M77,In-Store,Normal
T8714,16870,919,M94,Mobile,Normal
T8715,82680,522,M48,Online,Normal
T8716,161493,517,M54,In-Store,Normal
T8717,460,415,M93,Online,Normal
T8718,46777,577,M98,In-Store,Normal
T8719,92378,424,M75,Online,Normal
T8720,27877,513,M52,Mobile,Normal
T8721,44156,668,M27,Mobile,Normal
T8722,113582,336,M13,In-Store,Normal
T8723,97862,948,M1,Online,Normal
T8724,104390,474,M69,Mobile,Normal
T8725,11621,53,M50,In-Store,Normal
T8726,155039,105,M20,Online,Normal
T8727,132157,947,M6,Mobile,Normal
T8728,46395,917,M30,Online,Normal
T8729,44432,681,M27,Online,Normal
T8730,80654,861,M33,Online,Normal
T8731,18433,39,M46,In-Store,Normal
T8732,50414,137,M56,Online,Normal
T8733,63389,130,M21,Online,Normal
T8734,118652,525,M72,Online,Normal
T8735,102401,176,M48,In-Store,Normal
T8736,100516,102,M54,In-Store,Normal
T8737,144529,499,M59,Mobile,Normal
T8738,38586,375,M95,Mobile,Normal
T8739,34753,958,M2,Mobile,Normal
T8740,83707,121,M4,In-Store,Normal
T8741,123610,799,M18,In-Store,Normal
T8742,32851,436,M85,Online,Normal
T8743,34285,1744,M60,In-Store,Normal
T8744,11514,344,M16,Mobile,Normal
T8745,86537,215,M32,Online,Normal
T8746,6192,483,M90,Mobile,Normal
T8747,153310,987,M60,In-Store,Normal
T8748,78076,33,M58,Mobile,Normal
T8749,132198,222,M9,In-Store,Normal
T8750,148147,93,M81,Online,Normal
T8751,10791,86,M61,In-Store,Normal
T8752,117467,149,M23,In-Store,Normal
T8753,105902,424,M68,Online,Normal
T8754,160936,155,M85,Online,Fraudulent
T8755,13455,684,M41,In-Store,Normal
T8756,3258,488,M43,In-Store,Normal
T8757,81451,81,M92,Online,Normal
T8758,18203,251,M90,In-Store,Normal
T8759,98087,766,M18,In-Store,Normal
T8760,35288,788,M83,Mobile,Normal
T8761,9373,219,M58,Mobile,Normal
T8762,49209,411,M29,Mobile,Normal
T8763,70649,174,M21,In-Store,Normal
T8764,46483,419,M32,Mobile,Normal
T8765,73260,875,M30,Online,Normal
T8766,54357,788,M39,Online,Normal
T8767,141104,523,M34,Mobile,Normal
T8768,78482,345,M32,Mobile,Normal
T8769,26078,326,M11,Mobile,Normal
T8770,154811,303,M57,Online,Fraudulent
T8771,51447,642,M23,In-Store,Normal
T8772,170647,661,M1,Online,Fraudulent
T8773,4018,794,M91,In-Store,Normal
T8774,52989,911,M60,In-Store,Normal
T8775,54070,509,M26,Mobile,Normal
T8776,169007,902,M34,Online,Normal
T8777,22941,320,M14,Online,Normal
T8778,158475,93,M20,In-Store,Normal
T8779,78449,120,M23,Online,Normal
T8780,48074,370,M58,Online,Normal
T8781,38217,506,M61,Mobile,Normal
T8782,45954,866,M38,Mobile,Normal
T8783,152897,162,M27,Mobile,Fraudulent
T8784,137698,4394,M33,Mobile,Normal
T8785,47163,905,M41,Mobile,Normal
T8786,38699,997,M94,In-Store,Normal
T8787,82897,3684,M56,In-Store,Normal
T8788,154017,348,M69,In-Store,Normal
T8789,87163,410,M3,Mobile,Normal
T8790,62321,316,M29,In-Store,Normal
T8791,36518,391,M73,Online,Normal
T8792,25690,440,M59,Mobile,Normal
T8793,71606,734,M21,In-Store,Normal
T8794,165306,976,M2,Mobile,Normal
T8795,14549,898,M60,Online,Normal
T8796,13454,8,M71,Mobile,Normal
T8797,113351,794,M68,Mobile,Normal
T8798,142390,208,M37,Online,Normal
T8799,113722,231,M35,Mobile,Normal
T8800,170262,882,M40,In-Store,Normal
T8801,83671,979,M53,In-Store,Normal
T8802,70526,804,M40,In-Store,Normal
T8803,154777,432,M60,In-Store,Normal
T8804,155426,514,M56,Mobile,Normal
T8805,23912,95,M87,Online,Normal
T8806,169087,91,M81,Online,Normal
T8807,1172,599,M2,In-Store,Normal
T8808,80122,867,M70,In-Store,Normal
T8809,93595,506,M55,In-Store,Normal
T8810,141308,852,M93,In-Store,Normal
T8811,167389,848,M56,In-Store,Normal
T8812,43786,471,M74,In-Store,Normal
T8813,168522,399,M81,In-Store,Normal
T8814,169747,374,M77,Mobile,Normal
T8815,19912,460,M14,In-Store,Normal
T8816,68131,475,M15,Mobile,Normal
T8817,132832,682,M22,Mobile,Normal
T8818,17478,3,M19,Online,Normal
T8819,163770,743,M37,Mobile,Normal
T8820,135654,793,M84,Online,Normal
T8821,48180,417,M24,Mobile,Normal
T8822,117228,259,M40,In-Store,Normal
T8823,43176,822,M20,In-Store,Normal
T8824,63535,946,M80,Mobile,Normal
T8825,160106,155,M6,Online,Normal
T8826,55968,218,M27,Online,Normal
T8827,149074,762,M34,Online,Normal
T8828,91982,100,M59,In-Store,Normal
T8829,41771,552,M10,In-Store,Normal
T8830,36014,822,M27,In-Store,Normal
T8831,30329,19,M86,In-Store,Normal
T8832,35941,13,M9,In-Store,Normal
T8833,43697,625,M5,Online,Normal
T8834,136207,55,M42,In-Store,Normal
T8835,110753,902,M72,Mobile,Normal
T8836,34739,178,M16,Mobile,Normal
T8837,132968,762,M5,Mobile,Normal
T8838,48785,522,M90,In-Store,Normal
T8839,111929,21,M82,Mobile,Normal
T8840,93996,631,M42,In-Store,Normal
T8841,165774,316,M93,Mobile,Normal
T8842,11726,42,M93,Online,Normal
T8843,11401,743,M21,Online,Normal
T8844,163858,798,M77,Online,Normal
T8845,59627,435,M47,Mobile,Normal
T8846,122302,918,M15,Online,Normal
T8847,117031,579,M11,Online,Normal
T8848,121652,284,M73,In-Store,Normal
T8849,88217,541,M1,Mobile,Normal
T8850,144329,902,M70,In-Store,Normal
T8851,88859,62,M30,Mobile,Normal
T8852,109529,784,M29,Online,Normal
T8853,20831,722,M81,Mobile,Normal
T8854,70267,264,M13,Online,Normal
T8855,111031,45,M98,Mobile,Normal
T8856,115911,839,M31,Mobile,Normal
T8857,74340,996,M66,Online,Normal
T8858,124454,468,M81,In-Store,Normal
T8859,9894,656,M13,Online,Normal
T8860,125795,984,M51,Online,Normal
T8861,129327,4390,M84,In-Store,Normal
T8862,24233,217,M77,Mobile,Normal
T8863,32685,520,M88,In-Store,Normal
T8864,10327,505,M99,In-Store,Normal
T8865,159596,101,M13,Mobile,Normal
T8866,93825,901,M100,Online,Normal
T8867,119688,707,M18,In-Store,Normal
T8868,26587,28,M83,Mobile,Normal
T8869,71130,238,M91,Mobile,Normal
T8870,161263,4358,M70,Mobile,Fraudulent
T8871,57170,519,M64,Mobile,Normal
T8872,98154,660,M12,In-Store,Normal
T8873,159638,309,M100,In-Store,Normal
T8874,94731,69,M77,Mobile,Normal
T8875,77915,908,M23,Mobile,Normal
T8876,36617,903,M17,Mobile,Normal
T8877,129023,534,M77,Mobile,Normal
T8878,51603,403,M91,Mobile,Normal
T8879,103802,288,M83,Mobile,Normal
T8880,154498,142,M66,Online,Normal
T8881,83556,752,M66,In-Store,Normal
T8882,40306,760,M13,Mobile,Normal
T8883,64801,703,M48,In-Store,Normal
T8884,68528,248,M54,In-Store,Normal
T8885,29166,361,M9,Online,Normal
T8886,101674,445,M71,Online,Normal
T8887,105014,903,M64,In-Store,Normal
T8888,165067,531,M89,Online,Normal
T8889,76588,610,M13,In-Store,Normal
T8890,73785,278,M56,Mobile,Normal
T8891,78149,688,M45,Mobile,Normal
T8892,132072,752,M76,Online,Normal
T8893,63304,916,M47,Online,Normal
T8894,43693,63,M59,Mobile,Normal
T8895,57087,862,M78,Mobile,Normal
T8896,128934,185,M18,In-Store,Normal
T8897,83952,437,M98,Online,Normal
T8898,100789,92,M23,Mobile,Normal
T8899,79828,852,M73,In-Store,Normal
T8900,84964,882,M40,Mobile,Normal
T8901,169955,478,M65,Mobile,Normal
T8902,124074,235,M76,Mobile,Normal
T8903,23258,26,M72,Mobile,Normal
T8904,64074,499,M55,Online,Normal
T8905,57603,940,M15,In-Store,Normal
T8906,133336,898,M61,In-Store,Normal
T8907,11688,111,M30,Mobile,Normal
T8908,30024,272,M58,Online,Normal
T8909,22692,874,M24,Mobile,Normal
T8910,41546,111,M65,In-Store,Normal
T8911,124530,386,M99,Mobile,Normal
T8912,112190,646,M18,Online,Normal
T8913,134184,555,M93,Mobile,Normal
T8914,172531,46,M52,Mobile,Normal
T8915,42502,287,M77,Mobile,Normal
T8916,45532,462,M47,Online,Normal
T8917,55874,390,M47,In-Store,Normal
T8918,15571,342,M10,Mobile,Normal
T8919,158389,30,M36,Mobile,Normal
T8920,43121,749,M38,Mobile,Normal
T8921,120106,629,M72,Mobile,Normal
T8922,121222,292,M86,In-Store,Normal
T8923,7824,132,M37,Online,Normal
T8924,72799,508,M15,Online,Normal
T8925,65267,120,M97,Mobile,Normal
T8926,41128,58,M48,Online,Normal
T8927,75327,873,M59,Mobile,Normal
T8928,98989,818,M10,Online,Normal
T8929,129223,856,M33,Online,Normal
T8930,32279,154,M3,Online,Normal
T8931,172749,357,M37,In-Store,Normal
T8932,161835,337,M87,In-Store,Normal
T8933,141250,770,M78,In-Store,Normal
T8934,40745,808,M75,Online,Normal
T8935,36343,777,M23,Mobile,Normal
T8936,105111,761,M87,Mobile,Normal
T8937,80684,720,M84,Online,Normal
T8938,99447,394,M68,In-Store,Normal
T8939,58226,339,M84,Online,Normal
T8940,47518,1389,M42,Mobile,Normal
T8941,148890,11,M13,Online,Normal
T8942,133078,87,M71,Mobile,Normal
T8943,167584,876,M39,Mobile,Normal
T8944,146765,216,M93,Online,Normal
T8945,66564,987,M28,In-Store,Normal
T8946,78040,545,M33,In-Store,Normal
T8947,35411,870,M60,In-Store,Normal
T8948,34857,837,M91,Mobile,Normal
T8949,105941,46,M84,In-Store,Normal
T8950,69887,650,M1,Mobile,Normal
T8951,98741,834,M12,In-Store,Normal
T8952,52105,134,M51,Mobile,Normal
T8953,120425,591,M43,Online,Normal
T8954,21066,547,M95,Mobile,Normal
T8955,105973,644,M24,In-Store,Normal
T8956,50055,341,M34,In-Store,Normal
T8957,43253,584,M29,Mobile,Normal
T8958,141301,1308,M89,Mobile,Normal
T8959,108892,216,M2,Mobile,Normal
T8960,147225,934,M78,Online,Normal
T8961,133053,399,M32,In-Store,Normal
T8962,29197,254,M8,Mobile,Normal
T8963,59845,526,M16,Online,Normal
T8964,45650,379,M83,In-Store,Normal
T8965,61147,260,M92,Mobile,Normal
T8966,28364,805,M87,Online,Normal
T8967,44196,482,M86,Online,Normal
T8968,147894,915,M61,Mobile,Normal
T8969,4733,938,M87,Online,Normal
T8970,17016,733,M16,Online,Normal
T8971,130515,57,M79,Mobile,Normal
T8972,153206,534,M30,Mobile,Normal
T8973,15926,551,M48,In-Store,Normal
T8974,166237,261,M84,Mobile,Normal
T8975,20794,812,M46,In-Store,Normal
T8976,33379,43,M10,In-Store,Normal
T8977,170533,706,M15,Mobile,Fraudulent
T8978,123071,446,M35,Mobile,Normal
T8979,168497,165,M46,Online,Normal
T8980,157211,491,M2,Mobile,Normal
T8981,170510,632,M16,Mobile,Normal
T8982,86717,416,M42,In-Store,Normal
T8983,63918,649,M60,In-Store,Normal
T8984,139144,865,M88,Online,Normal
T8985,15459,422,M63,Online,Normal
T8986,162397,862,M84,Mobile,Fraudulent
T8987,862,808,M79,Mobile,Normal
T8988,93212,317,M17,Mobile,Normal
T8989,43406,282,M36,In-Store,Normal
T8990,31358,440,M16,In-Store,Normal
T8991,81370,37,M9,Online,Normal
T8992,44403,257,M90,Online,Normal
T8993,166134,169,M64,Mobile,Normal
T8994,123548,768,M33,Mobile,Normal
T8995,145762,442,M37,Online,Normal
T8996,132040,875,M69,Online,Normal
T8997,90798,160,M74,Mobile,Normal
T8998,59672,172,M32,Online,Normal
T8999,31630,293,M12,In-Store,Normal
T9000,55475,613,M71,Mobile,Normal
T9001,154351,222,M58,In-Store,Normal
T9002,11931,521,M25,Mobile,Normal
T9003,72133,155,M68,Online,Normal
T9004,8704,904,M8,Mobile,Normal
T9005,171493,453,M1,In-Store,Normal
T9006,47924,815,M23,Online,Normal
T9007,71963,430,M52,In-Store,Normal
T9008,99287,96,M58,Online,Normal
T9009,62728,723,M91,Mobile,Normal
T9010,48290,927,M34,Mobile,Normal
T9011,86894,662,M2,Mobile,Normal
T9012,95502,549,M4,In-Store,Normal
T9013,48301,835,M56,Online,Normal
T9014,16731,379,M37,Mobile,Normal
T9015,8333,501,M32,Mobile,Normal
T9016,63842,860,M9,In-Store,Normal
T9017,48612,474,M91,Mobile,Normal
T9018,93281,299,M79,Online,Normal
T9019,120284,12,M14,Mobile,Normal
T9020,103301,516,M41,Online,Normal
T9021,82650,399,M53,In-Store,Normal
T9022,171691,488,M58,In-Store,Normal
T9023,51501,878,M100,Mobile,Normal
T9024,138281,854,M2,Online,Normal
T9025,70098,12,M18,In-Store,Normal
T9026,92013,247,M28,Mobile,Normal
T9027,143979,77,M21,Online,Normal
T9028,33202,305,M33,Mobile,Normal
T9029,65811,340,M75,Mobile,Normal
T9030,8680,956,M81,Online,Normal
T9031,42566,3684,M57,Mobile,Normal
T9032,59396,525,M98,In-Store,Normal
T9033,111917,439,M76,Mobile,Normal
T9034,123779,283,M3,Mobile,Normal
T9035,157738,45,M35,Online,Normal
T9036,34721,541,M50,In-Store,Normal
T9037,162639,369,M74,Online,Normal
T9038,164088,363,M31,Online,Fraudulent
T9039,115102,339,M97,Online,Normal
T9040,145304,709,M35,In-Store,Normal
T9041,147029,84,M83,Mobile,Normal
T9042,48756,732,M85,In-Store,Normal
T9043,334,61,M2,Mobile,Normal
T9044,135242,158,M100,In-Store,Normal
T9045,48521,583,M57,Mobile,Normal
T9046,166149,292,M18,Mobile,Normal
T9047,137884,245,M85,Online,Normal
T9048,172519,142,M72,In-Store,Normal
T9049,44126,467,M3,Online,Normal
T9050,129155,94,M49,In-Store,Normal
T9051,164169,439,M35,Mobile,Normal
T9052,53716,199,M23,Mobile,Normal
T9053,161955,622,M45,Mobile,Normal
T9054,146639,427,M70,Online,Normal
T9055,86198,832,M49,Mobile,Normal
T9056,12732,169,M96,Online,Normal
T9057,39133,311,M95,Online,Normal
T9058,23885,741,M83,Online,Normal
T9059,37347,432,M11,Online,Normal
T9060,57549,82,M32,Online,Normal
T9061,97548,129,M21,Mobile,Normal
T9062,5214,201,M52,In-Store,Normal
T9063,131032,702,M26,Online,Normal
T9064,89891,100,M29,Mobile,Normal
T9065,113795,219,M48,Online,Normal
T9066,123359,682,M82,Mobile,Normal
T9067,128859,472,M56,In-Store,Normal
T9068,168807,55,M24,Mobile,Normal
T9069,168988,87,M74,Mobile,Normal
T9070,37185,670,M64,In-Store,Normal
T9071,154519,703,M86,Mobile,Normal
T9072,12460,129,M69,In-Store,Normal
T9073,101189,526,M41,Online,Normal
T9074,132348,102,M71,Mobile,Normal
T9075,34856,639,M52,Mobile,Normal
T9076,121638,263,M45,Online,Normal
T9077,42268,458,M57,Mobile,Normal
T9078,170812,4,M69,Mobile,Normal
T9079,53376,616,M25,Online,Normal
T9080,548,183,M83,Online,Normal
T9081,113522,8,M78,In-Store,Normal
T9082,116386,386,M93,Mobile,Normal
T9083,78698,39,M88,Mobile,Normal
T9084,95094,717,M20,In-Store,Normal
T9085,61218,55,M72,In-Store,Normal
T9086,133132,456,M26,Mobile,Normal
T9087,78022,88,M49,Online,Normal
T9088,42030,186,M77,Online,Normal
T9089,171774,177,M10,Mobile,Normal
T9090,25564,926,M98,Online,Normal
T9091,100988,195,M45,In-Store,Normal
T9092,49399,497,M93,Online,Normal
T9093,79259,824,M19,In-Store,Normal
T9094,103396,143,M44,Mobile,Normal
T9095,170182,647,M6,In-Store,Normal
T9096,134715,702,M38,Online,Normal
T9097,28457,451,M65,Online,Normal
T9098,72252,157,M83,Mobile,Normal
T9099,102932,900,M90,Mobile,Normal
T9100,93927,282,M88,Mobile,Normal
T9101,170963,188,M27,Online,Normal
T9102,19880,139,M2,In-Store,Normal
T9103,41679,762,M32,Online,Normal
T9104,164870,165,M9,Mobile,Normal
T9105,156937,858,M69,Mobile,Normal
T9106,44351,935,M95,Online,Normal
T9107,16671,755,M59,In-Store,Normal
T9108,129632,624,M59,Mobile,Normal
T9109,86036,792,M34,Online,Normal
T9110,18040,107,M31,Online,Normal
T9111,163536,506,M70,Mobile,Normal
T9112,28733,517,M18,Mobile,Normal
T9113,56245,693,M98,Online,Normal
T9114,99332,195,M74,In-Store,Normal
T9115,67450,337,M56,In-Store,Normal
T9116,157100,145,M30,Mobile,Fraudulent
T9117,170217,468,M62,Online,Normal
T9118,83381,463,M6,Mobile,Normal
T9119,64614,400,M6,In-Store,Normal
T9120,142504,253,M46,In-Store,Normal
T9121,98296,46,M61,In-Store,Normal
T9122,3391,387,M56,Mobile,Normal
T9123,11949,459,M31,Mobile,Normal
T9124,78459,30,M89,Online,Normal
T9125,155748,428,M46,Mobile,Normal
T9126,160127,710,M98,Mobile,Normal
T9127,134164,612,M76,Mobile,Normal
T9128,32919,652,M51,Mobile,Normal
T9129,140243,441,M81,Mobile,Normal
T9130,60946,809,M100,Mobile,Normal
T9131,100903,29,M61,Mobile,Normal
T9132,144587,165,M52,Online,Normal
T9133,6818,695,M41,Online,Normal
T9134,97314,496,M60,Online,Normal
T9135,49842,337,M15,Online,Normal
T9136,79468,623,M44,Mobile,Normal
T9137,59599,164,M44,In-Store,Normal
T9138,50183,691,M44,Online,Normal
T9139,54309,521,M85,Online,Normal
T9140,131689,360,M31,Mobile,Normal
T9141,83309,23,M73,In-Store,Normal
T9142,105503,782,M89,Mobile,Normal
T9143,14453,323,M51,Online,Normal
T9144,171312,345,M26,In-Store,Normal
T9145,125755,159,M4,Online,Normal
T9146,22471,601,M41,In-Store,Normal
T9147,65065,972,M74,In-Store,Normal
T9148,55210,208,M69,In-Store,Normal
T9149,107129,863,M14,Online,Normal
T9150,146864,27,M17,In-Store,Normal
T9151,120325,253,M39,Mobile,Normal
T9152,99791,1000,M56,In-Store,Normal
T9153,155577,41,M28,Online,Fraudulent
T9154,102897,2502,M69,Online,Normal
T9155,162013,949,M22,Mobile,Normal
T9156,157931,734,M56,Online,Normal
T9157,138984,745,M93,Mobile,Normal
T9158,37877,667,M25,Online,Normal
T9159,29131,326,M84,Online,Normal
T9160,80023,503,M17,Online,Normal
T9161,104939,1000,M93,Online,Normal
T9162,30653,296,M58,Online,Normal
T9163,102407,763,M15,In-Store,Normal
T9164,40324,60,M41,Mobile,Normal
T9165,90082,936,M5,Mobile,Normal
T9166,165594,882,M57,Online,Normal
T9167,165149,7,M8,Mobile,Normal
T9168,138647,632,M41,Mobile,Normal
T9169,143018,653,M85,In-Store,Normal
T9170,86509,387,M97,Online,Normal
T9171,145410,920,M54,In-Store,Normal
T9172,161612,911,M64,Mobile,Normal
T9173,6962,412,M96,In-Store,Normal
T9174,123374,905,M36,Mobile,Normal
T9175,47134,970,M95,In-Store,Normal
